gene,length
etfB%fig|469602.3.peg.1171|HMPREF0405_00986|VBIFusSp21485_1171|,789
etfB%fig|469602.7.peg.1592|VBIFusNuc21485_1592|,789
etfB%fig|469603.3.peg.87|HMPREF0406_00156|VBIFusSp21658_0087|,789
etfB%fig|469603.7.peg.153|VBIFusNuc21658_0153|,789
etfB%fig|469604.3.peg.849|HMPREF0946_00269|VBIFusSp42159_0849|,789
etfB%fig|469604.7.peg.269|VBIFusNuc42159_0269|,789
etfB%fig|469605.3.peg.1190|F3_010100006599|VBIFusSp3217_1190|,798
etfB%fig|469605.7.peg.1282|VBIFusGon3217_1282|,798
etfB%fig|469606.3.peg.1144|FSCG_00327|VBIFusSp49854_1144|,789
etfB%fig|469606.8.peg.328|VBIFusNuc49854_0328|,789
etfB%fig|469607.3.peg.940|HMPREF0409_00798|VBIFusNuc109388_0940|,789
etfB%fig|469614.3.peg.4352|HMPREF0981_04197|VBIEryBac146487_4352|,789
etfB%fig|469615.3.peg.780|FgonA2_010100003958|VBIFusGon64844_0780|,798
etfB%fig|469616.3.peg.910|FMAG_00610|VBIFusMor134737_0910|,786
etfB%fig|469617.3.peg.1008|FulcA4_010100007420|VBIFusUlc52277_1008|,786
etfB%fig|469618.3.peg.453|FVAG_01710|VBIFusVar73376_0453|,786
etfB%fig|469621.3.peg.865|HMPREF0400_00883|VBIFusSp71368_0865|,789
etfB%fig|469621.8.peg.1203|VBIFusPer71368_1203|,789
etfB%fig|470146.3.peg.1557|COPCOM_01472|VBICopCom38835_1557|,783
etfB%fig|471871.7.peg.369|CLOSPO_00421|VBICloSpo104115_0369|,780
etfB%fig|479831.4.peg.231|CdifQCD-6_020200004745|VBICloDif93976_0231|,783
etfB%fig|479832.7.peg.592|CdifQCD-7_020200005258|VBICloDif52539_0592|,783
etfB%fig|479833.4.peg.593|CdifQCD-_020200004822|VBICloDif99281_0593|,783
etfB%fig|479834.4.peg.432|CdifQCD_020200004907|VBICloDif107595_0432|,783
etfB%fig|483547.12.peg.1943|,777
etfB%fig|484019.4.peg.737|THA_731|VBITheAfr129358_0737|,783
etfB%fig|484770.3.peg.3195|UFO1_3171|,786
etfB%fig|484770.3.peg.3336|UFO1_3312|,789
etfB%fig|485916.5.peg.1721|Dtox_1698|VBIDesAce42372_1721|,768
etfB%fig|488537.5.peg.1678|CJD_2909|VBICloPer13534_1678|,780
etfB%fig|49338.4.peg.2026|DPCES_1883|,774
etfB%fig|49338.5.peg.3139|AT727_06105|,774
etfB%fig|498213.7.peg.3320|CLD_1333|VBICloBot127283_3320|,780
etfB%fig|498214.7.peg.3507|CLK_2596|VBICloBot822_3507|,780
etfB%fig|498761.4.peg.966|HM1_0892|VBIHelMod36755_0966|,765
etfB%fig|499174.4.peg.342|CdifQCD-2_020200005130|VBICloDif26492_0342|,783
etfB%fig|499175.4.peg.618|CdifA_020200005260|VBICloDif128827_0618|,783
etfB%fig|499176.4.peg.549|CdifC_020200004970|VBICloDif38805_0549|,783
etfB%fig|499177.3.peg.1124|CLOST_1136|VBICloSti32817_1124|,783
etfB%fig|508767.5.peg.329|CLH_0363|VBICloBot115804_0329|,783
etfB%fig|509192.3.peg.466|TheetDRAFT_0453|VBITheEth54201_0466|,783
etfB%fig|511680.4.peg.194|BcroD2_010100001033|VBIButCro39456_0194|,786
etfB%fig|515619.6.peg.629|EUBREC_0736|VBIEubRec107985_0629|,783
etfB%fig|515621.3.peg.3649|CLJ_B3470|VBICloBot19908_3649|,780
etfB%fig|515622.3.peg.2506|bpr_I2484|VBIButPro41874_2506|,792
etfB%fig|518637.5.peg.1239|EUBIFOR_01211|VBIEubBif128737_1239|,795
etfB%fig|520762.4.peg.1821|AN619_16420|,789
etfB%fig|525254.4.peg.23|HMPREF0072_0668|VBIAnaLac40995_0023|,810
etfB%fig|525255.3.peg.1015|HMPREF0077_2030|VBIAnaTet98364_1015|,810
etfB%fig|525258.3.peg.3310|HMPREF0219_3072|VBICloDif89320_3310|,783
etfB%fig|525259.3.peg.2353|HMPREF0220_2047|VBICloDif41119_2353|,783
etfB%fig|525283.3.peg.1380|HMPREF0397_1383|VBIFusNuc129935_1380|,789
etfB%fig|525919.6.peg.1466|Apre_1355|VBIAnaPre102398_1466|,810
etfB%fig|526224.6.peg.1559|Bmur_1545|VBIBraMur21074_1559|,786
etfB%fig|536227.13.peg.311|Ccar_01425|,780
etfB%fig|536227.13.peg.4716|Ccar_22800|,780
etfB%fig|536227.13.peg.4909|Ccar_23780|,789
etfB%fig|536227.3.peg.1210|CcarbDRAFT_1240|VBICloCar96475_1210|,780
etfB%fig|536227.3.peg.4450|CcarbDRAFT_4544|VBICloCar96475_4450|,780
etfB%fig|536227.3.peg.4767|CcarbDRAFT_4881|VBICloCar96475_4767|,771
etfB%fig|536227.4.peg.632|VBICloCar96475203719_0632|,780
etfB%fig|536227.4.peg.957|VBICloCar96475203719_0957|,780
etfB%fig|536227.4.peg.3538|VBICloCar96475203719_3538|,789
etfB%fig|536231.5.peg.29|ROSINTL182_05031|VBIRosInt114022_0029|,783
etfB%fig|536232.3.peg.3431|CLM_3610|VBICloBot91161_3431|,780
etfB%fig|536233.3.peg.3295|CLO_3411|VBICloBot69965_3295|,783
etfB%fig|537010.4.peg.4248|HMPREF0322_04555|VBIDesHaf74898_4248|,774
etfB%fig|537288.4.peg.2236|AT798_07295|,816
etfB%fig|54005.3.peg.18|HMPREF3229_00018|,798
etfB%fig|545243.4.peg.1968|VBICloArb16665_1968|,783
etfB%fig|545697.3.peg.635|HMPREF0216_00642|VBICloCel98389_0635|,780
etfB%fig|546269.5.peg.1226|HMPREF0389_00743|VBIFilAlo43218_1226|,783
etfB%fig|546275.3.peg.1314|VBIFusPer130431_1314|,789
etfB%fig|552396.3.peg.1835|HMPREF0863_01830|VBIEryBac74233_1835|,789
etfB%fig|552398.3.peg.2093|RbacD_010100010424|VBIRumBac71180_2093|,801
etfB%fig|553175.3.peg.1271|POREN0001_1732|VBIPorEnd1195_1271|,789
etfB%fig|553198.3.peg.1230|PROSP0001_1603|VBIProSp39457_1230|,789
etfB%fig|556263.3.peg.848|FuD12_010100004616|VBIFusSp43879_0848|,798
etfB%fig|556263.3.peg.1228|FuD12_010100006358|VBIFusSp43879_1228|,702
etfB%fig|556263.3.peg.1887|VBIFusSp43879_1887|,465
etfB%fig|556263.8.peg.309|FSEG_00828|VBIFusNec43879_0309|,798
etfB%fig|556263.8.peg.1721|FSEG_01138|VBIFusNec43879_1721|,702
etfB%fig|556263.8.peg.1860|VBIFusNec43879_1860|,465
etfB%fig|556264.3.peg.958|PrD11_010100004066|VBIFusSp99290_0958|,789
etfB%fig|556264.3.peg.2174|PrD11_010100011500|VBIFusSp99290_2174|,789
etfB%fig|556264.8.peg.749|VBIFusNuc99290_0749|,789
etfB%fig|556264.8.peg.2146|VBIFusNuc99290_2146|,789
etfB%fig|55779.3.peg.768|745|,801
etfB%fig|561177.4.peg.1929|ANHYDRO_02057|VBIAnaHyd88381_1929|,753
etfB%fig|565034.3.peg.1863|BHWA1_01910|VBIBraHyo62857_1863|,786
etfB%fig|572479.3.peg.116|Hprae_0113|VBIHalPra106773_0116|,789
etfB%fig|572479.3.peg.1566|Hprae_1546|VBIHalPra106773_1566|,789
etfB%fig|573061.4.peg.2587|Ccel74_010100013829|VBICloCel81632203721_2587|,780
etfB%fig|573061.5.peg.3067|Clocel_2974|VBICloCel81632_3067|,780
etfB%fig|575590.3.peg.765|HMPREF0156_00073|VBIBacOra127278_0765|,783
etfB%fig|575593.3.peg.2192|HMPREF0491_02182|VBILacOra53760_2192|,783
etfB%fig|575609.3.peg.217|HMPREF0629_00461|VBIPepSp24046_0217|,795
etfB%fig|577650.3.peg.784|Despr_0738|VBIDesPro114934_0784|,771
etfB%fig|580327.4.peg.1683|Tthe_1659|VBITheThe89703_1683|,783
etfB%fig|580327.4.peg.1689|Tthe_1665|VBITheThe89703_1689|,798
etfB%fig|583346.6.peg.505|CKR_0401|VBICloKlu118830_0505|,780
etfB%fig|585394.18.peg.560|RHOM_02780|VBIRosHom36679_0560|,783
etfB%fig|585394.18.peg.1920|RHOM_09500|VBIRosHom36679_1920|,810
etfB%fig|592027.3.peg.404|CLG_B0357|VBICloBot14473_0404|,780
etfB%fig|592027.3.peg.962|CLG_B0802|VBICloBot14473_0962|,780
etfB%fig|592031.3.peg.718|GCWU000322_00764|VBIEubSap96619_0718|,798
etfB%fig|596324.3.peg.351|TREVI0001_1460|VBITreVin125179_0351|,801
etfB%fig|596327.3.peg.89|PORUE0001_1470|VBIPorUen60963_0089|,786
etfB%fig|596330.3.peg.1443|HMPREF0628_1308|VBIPepLac107565_1443|,804
etfB%fig|620833.3.peg.1572|FPOG_00794|VBIFusPer27599_1572|,789
etfB%fig|622312.4.peg.3628|ROSEINA2194_04075|VBIRosInu13871_3628|,783
etfB%fig|626523.3.peg.1173|GCWU000342_01426|VBIShuSat84517_1173|,783
etfB%fig|626937.4.peg.876|HMPREF3293_00889|,783
etfB%fig|632245.3.peg.1304|CLP_3852|VBICloBut121738_1304|,780
etfB%fig|633697.3.peg.314|EubceDRAFT_0305|VBIEubCel33923_0314|,792
etfB%fig|639282.3.peg.1837|DEFDS_1832|VBIDefDes107323_1837|,771
etfB%fig|641107.3.peg.619|VBICloSp158064_0619|,780
etfB%fig|645462.16.peg.439|QGC_0345|,786
etfB%fig|645462.16.peg.792|QGC_0697|,795
etfB%fig|645462.3.peg.972|CD196_0932|VBICloDif125228_0972|,783
etfB%fig|645463.3.peg.977|CDR20291_0911|VBICloDif78408_0977|,783
etfB%fig|649755.3.peg.228|HMPREF0367_00248|VBIEubCyl78218_0228|,792
etfB%fig|649756.3.peg.766|,783
etfB%fig|649756.4.peg.957|ERS852387_00956|,783
etfB%fig|649756.5.peg.675|ERS852520_00672|,783
etfB%fig|649756.6.peg.249|ERS852475_00240|,783
etfB%fig|649756.7.peg.663|ERS852571_00656|,783
etfB%fig|649756.8.peg.1110|ERS852425_01101|,783
etfB%fig|649757.3.peg.2434|HMPREF0369_02545|VBIAnaHad53355_2434|,783
etfB%fig|651182.5.peg.3862|TOL2_C32700|VBIDesTol47847_3862|,834
etfB%fig|653733.4.peg.1426|Selin_1394|VBIDesInd86994_1426|,780
etfB%fig|655811.4.peg.1272|HMPREF0078_0215|VBIAnaVag63565_1272|,813
etfB%fig|657315.3.peg.213|ROI_30680|VBIRosInt153491_0213|,783
etfB%fig|657317.3.peg.2983|ERE_22550|VBIEubRec155814_2983|,783
etfB%fig|657318.4.peg.95|EUR_03540|VBIEubRec131464_0095|,783
etfB%fig|657322.3.peg.2833|FPR_29620|VBIFaePra148460_2833|,795
etfB%fig|657324.3.peg.3239|CIY_01170|VBIButFib8520_3239|,783
etfB%fig|658086.3.peg.5890|HMPREF0994_05387|VBILacBac938_5890|,786
etfB%fig|658087.3.peg.2797|HMPREF0995_02813|VBILacBac46953_2797|,801
etfB%fig|658089.3.peg.78|HMPREF0996_00078|VBILacBac124763_0078|,783
etfB%fig|658657.3.peg.4244|HMPREF0982_04029|VBIEryBac141450_4244|,789
etfB%fig|658659.3.peg.2153|HMPREF0983_01859|VBIEryBac143843_2153|,789
etfB%fig|665937.3.peg.2428|HMPREF1011_02502|VBIAnaSp142028_2428|,783
etfB%fig|665940.3.peg.2420|HMPREF1020_02158|VBICloSp140328_2420|,792
etfB%fig|691159.5.peg.1358|VBIADDClo148439_1358|,783
etfB%fig|691160.5.peg.3008|VBIADEClo150191_3008|,783
etfB%fig|691161.5.peg.613|VBIADEClo157809_0613|,795
etfB%fig|691164.3.peg.2805|GeomeDRAFT_2761|VBIGeoMet147530_2805|,777
etfB%fig|693991.3.peg.1397|HMPREF9369_01374|VBIFusNuc158391_1397|,789
etfB%fig|697303.4.peg.831|ThewiDRAFT_0797|VBITheWie154654_0831|,783
etfB%fig|698948.3.peg.1659|Thethe_01666|VBITheThe177294_1659|,783
etfB%fig|698948.3.peg.1665|Thethe_01672|VBITheThe177294_1665|,798
etfB%fig|699032.16.peg.956|,783
etfB%fig|699033.6.peg.987|VBICloDif155785_0987|,783
etfB%fig|699034.5.peg.983|VBICloDif155290_0983|,783
etfB%fig|699035.5.peg.1051|VBICloDif159935_1051|,783
etfB%fig|699036.5.peg.1018|VBICloDif157882_1018|,783
etfB%fig|699037.5.peg.1098|VBICloDif157887_1098|,783
etfB%fig|699218.3.peg.1171|HMPREF0889_1129|VBIMegGen154667_1171|,807
etfB%fig|706434.3.peg.1150|HMPREF9429_01263|VBIMegMic155926_1150|,804
etfB%fig|709991.3.peg.2135|Odosp_2053|VBIOdoSpl147623_2135|,783
etfB%fig|709991.3.peg.3317|Odosp_3180|VBIOdoSpl147623_3317|,783
etfB%fig|717608.3.peg.1776|VBICloCf158569_1776|,783
etfB%fig|718252.3.peg.239|FP2_20560|VBIFaePra154692_0239|,795
etfB%fig|718255.3.peg.2847|RO1_16600|VBIRosInt152332_2847|,783
etfB%fig|742736.4.peg.4161|HMPREF9471_03723|,807
etfB%fig|742739.3.peg.2350|HMPREF9476_02345|VBICloPer156170_2350|,780
etfB%fig|742740.3.peg.3772|HMPREF9474_03399|VBICloSym155749_3772|,792
etfB%fig|742741.3.peg.3298|HMPREF9475_02937|VBICloSym148390_3298|,792
etfB%fig|742814.3.peg.89|HMPREF9466_00083|VBIFusNec155442_0089|,798
etfB%fig|742814.3.peg.810|HMPREF9466_00759|VBIFusNec155442_0810|,789
etfB%fig|742817.3.peg.2183|HMPREF9449_02044|VBIOdoLan155070_2183|,810
etfB%fig|747377.3.peg.3210|AGR56_13480|,780
etfB%fig|748224.3.peg.794|HMPREF9436_00979|VBIFaeCf154181_0794|,795
etfB%fig|754027.3.peg.2684|HMPREF9554_03071|VBITrePha154444_2684|,786
etfB%fig|755172.3.peg.221|HMPREF1863_00229|,795
etfB%fig|755172.3.peg.536|HMPREF1863_00562|,798
etfB%fig|756499.4.peg.3792|DesdeDRAFT_3635|VBIDesDeh150765_3792|,774
etfB%fig|758678.3.peg.3465|CBF_3329|VBICloBot152196_3465|,780
etfB%fig|759914.5.peg.1019|BP951000_1041|VBIBraPil164347_1019|,786
etfB%fig|760568.4.peg.1322|Desku_1230|VBIDesKuz162030_1322|,771
etfB%fig|767817.3.peg.2605|DesgiDRAFT_2336|VBIDesGib162961_2605|,771
etfB%fig|76856.3.peg.383|RN95_01925|,789
etfB%fig|76856.4.peg.671|RO03_03320|,789
etfB%fig|76857.7.peg.578|RO02_02830|,789
etfB%fig|76857.8.peg.1250|RN93_06225|,789
etfB%fig|76857.9.peg.1398|ERS445057_01434|,789
etfB%fig|76859.3.peg.1202|RN98_06025|,789
etfB%fig|76859.4.peg.709|RO08_03610|,789
etfB%fig|768706.3.peg.3057|Desor_3042|VBIDesOri162091_3057|,813
etfB%fig|768724.4.peg.976|HMPREF9131_0667|VBIPepSp164417_0976|,804
etfB%fig|771875.3.peg.725|Ferpe_0709|VBIFerPen163657_0725|,777
etfB%fig|771875.3.peg.1186|Ferpe_1161|VBIFerPen163657_1186|,798
etfB%fig|796937.3.peg.1626|HMPREF9629_00402|VBIEubBac163736_1626|,798
etfB%fig|796939.3.peg.422|HMPREF9630_01183|VBIEubBac160534_0422|,798
etfB%fig|796940.3.peg.93|HMPREF9628_00092|VBIEubBac163433_0093|,798
etfB%fig|796941.3.peg.1860|HMPREF1143_1934|VBIEubBac160451_1860|,798
etfB%fig|796942.3.peg.923|HMPREF9623_00911|VBILacBac163185_0923|,783
etfB%fig|813.51.peg.5677|,510
etfB%fig|813.77.peg.972|ERS133249_00944|,795
etfB%fig|837.47.peg.1311|EG14_06495|,786
etfB%fig|837.83.peg.980|PGA7_00008920|,786
etfB%fig|837.84.peg.745|PGANDO_0609|,786
etfB%fig|837.85.peg.1157|AT291_07415|,786
etfB%fig|84024.4.peg.829|ERS852470_00857|,780
etfB%fig|84024.5.peg.2196|ERS852471_02242|,780
etfB%fig|84024.6.peg.1820|ERS852384_01849|,780
etfB%fig|851.8.peg.2199|HMPREF3221_02180|,789
etfB%fig|853.15.peg.240|ERS852582_00222|,795
etfB%fig|853.16.peg.186|ERS852426_00174|,795
etfB%fig|857293.11.peg.1822|CAAU_1825|VBICalAus162563_1822|,780
etfB%fig|861450.3.peg.1171|HMPREF0080_01255|VBIAnaGem168716_1171|,771
etfB%fig|861452.3.peg.1574|HMPREF9093_01732|VBIFusSp164945_1574|,789
etfB%fig|861454.3.peg.650|HMPREF9099_00678|VBILacBac168637_0650|,783
etfB%fig|862517.3.peg.1845|HMPREF9225_0217|VBIPepDue168552_1845|,792
etfB%fig|863638.3.peg.2749|CEA_G2718|VBICloAce167171_2749|,780
etfB%fig|86416.3.peg.1419|Clopa_1421|VBICloPas18034_1419|,783
etfB%fig|864565.3.peg.1059|HMPREF0379_1150|VBIEubYur165861_1059|,789
etfB%fig|864803.3.peg.339|,780
etfB%fig|864803.3.peg.2125|,780
etfB%fig|865861.6.peg.1084|VBICloUlt168845_1084|,792
etfB%fig|871963.5.peg.3422|DesdiDRAFT_3331|VBIDesDic165419_3422|,774
etfB%fig|871968.4.peg.554|DesmeDRAFT_0554|VBIDesMet168563_0554|,774
etfB%fig|872024.4.peg.1062|VBIDesHaf166035_1062|,774
etfB%fig|875453.3.peg.950|ING2D1G_1008|,795
etfB%fig|875453.3.peg.1350|ING2D1G_1403|,777
etfB%fig|875454.4.peg.1523|VBIPepRhi174260_1523|,801
etfB%fig|877414.3.peg.737|VBICloBac180714_0737|,804
etfB%fig|877420.3.peg.2333|VBILacBac178590_2333|,792
etfB%fig|877421.3.peg.1070|VBILacBac177354_1070|,795
etfB%fig|877422.3.peg.1792|VBIButHun179338_1792|,792
etfB%fig|877424.3.peg.2471|VBILacBac175410_2471|,822
etfB%fig|877445.3.peg.622|VBILacBov176806_0622|,783
etfB%fig|879243.3.peg.559|Poras_0583|VBIPorAsa172508_0559|,786
etfB%fig|879305.3.peg.222|HMPREF9290_0024|VBIAnaPre174396_0222|,810
etfB%fig|879308.3.peg.779|HMPREF9130_0802|VBIPepSp173817_0779|,795
etfB%fig|880478.3.peg.2820|ThesiDRAFT1_1606|VBITheSid170299_2820|,783
etfB%fig|883064.3.peg.2644|HA1_13467|VBICloPer174757_2644|,780
etfB%fig|883109.3.peg.1687|HMPREF0380_01698|VBIEubInf174467_1687|,801
etfB%fig|887325.3.peg.343|HMPREF0381_2729|VBIEubSab170007_0343|,789
etfB%fig|888727.3.peg.922|HMPREF9092_1192|VBIEubSul170220_0922|,801
etfB%fig|888727.4.peg.1088|ADJ67_05565|,801
etfB%fig|903814.3.peg.292|ELI_0316|VBIEubLim172772_0292|,786
etfB%fig|903814.3.peg.510|ELI_0541|VBIEubLim172772_0510|,783
etfB%fig|907.4.peg.369|MELS_2127|VBIMegEls207727_0369|,813
etfB%fig|907.5.peg.1125|JY94_06020|,813
etfB%fig|908338.3.peg.1174|HMPREF9286_1317|VBIPepHar169446_1174|,798
etfB%fig|908340.3.peg.641|HMPREF9406_2150|VBICloSp171430_0641|,789
etfB%fig|908809.3.peg.2048|ABG79_02049|,780
etfB%fig|910312.3.peg.480|HMPREF9294_0745|VBIPorAsa169717_0480|,786
etfB%fig|911092.3.peg.2157|XD49_1764|,786
etfB%fig|929506.3.peg.1922|CbC4_1601|VBICloBot178872_1922|,780
etfB%fig|929506.3.peg.2530|CbC4_2219|VBICloBot178872_2530|,780
etfB%fig|929508.3.peg.1205|VBICloBot175919_1205|,780
etfB%fig|931276.4.peg.3512|VBICloSac288627_3512|,780
etfB%fig|931276.4.peg.5195|VBICloSac288627_5195|,780
etfB%fig|931276.5.peg.418|Cspa_c04350|VBICloSac181665_0418|,780
etfB%fig|931276.5.peg.2087|Cspa_c20910|VBICloSac181665_2087|,780
etfB%fig|936556.4.peg.1418|HMPREF1142_2099|,789
etfB%fig|936561.3.peg.57|HMPREF1498_0990|VBIFusSp176186_0057|,789
etfB%fig|936562.3.peg.1087|HMPREF1497_0531|VBIFusSp177803_1087|,789
etfB%fig|936563.3.peg.545|HMPREF1500_2170|VBIFusSp180136_0545|,789
etfB%fig|936574.3.peg.1165|HMPREF1508_0347|VBIShuSp178413_1165|,783
etfB%fig|936594.3.peg.1444|HMPREF1140_0660|VBILacBac178836_1444|,783
etfB%fig|936596.3.peg.1097|HMPREF1495_0963|VBILacBac177465_1097|,783
etfB%fig|938278.3.peg.1902|VBICloBac192883_1902|,786
etfB%fig|938289.3.peg.1090|VBICloBac199274_1090|,786
etfB%fig|938293.3.peg.1365|VBIAnaSp189666_1365|,786
etfB%fig|938294.3.peg.1943|VBIAnaSp197003_1943|,786
etfB%fig|941824.4.peg.1617|TCEL_00765|VBITheCel180771_1617|,522
etfB%fig|941824.4.peg.1857|TCEL_01004|VBITheCel180771_1857|,780
etfB%fig|941968.4.peg.3267|H04402_03286|VBICloBot180836_3267|,780
etfB%fig|991791.3.peg.2746|SMB_G2745|VBICloAce182280_2746|,780
etfB%fig|997347.4.peg.1351|HMPREF9094_1444|VBIFusNuc185587_1351|,789
etfB%fig|997350.3.peg.1798|HMPREF9129_1876|VBIPepInd184400_1798|,795
etfB%fig|997827.4.peg.2068|HMPREF1122_02108|VBICloDif189511_2068|,783
etfB%fig|997828.4.peg.3401|HMPREF1123_03478|VBICloDif188745_3401|,783
etfB%fig|997898.4.peg.3794|HMPREF1084_03782|VBICloBut188548_3794|,780
etfB%fig|999403.4.peg.5153|HMPREF1087_04805|VBICloClo188242_5153|,807
etfB%fig|999404.4.peg.5097|HMPREF1088_04707|VBICloClo188381_5097|,807
etfB%fig|999405.4.peg.4015|HMPREF1081_03739|VBICloClo188441_4015|,807
etfB%fig|999406.3.peg.4955|HMPREF1083_04578|VBICloClo187824_4955|,807
etfB%fig|999409.3.peg.3205|HMPREF1086_02944|VBICloClo188141_3205|,807
etfB%fig|999410.3.peg.2505|HMPREF1098_02363|VBICloClo188164_2505|,807
etfB%fig|999411.4.peg.2256|HMPREF1092_02303|VBICloCol189451_2256|,780
etfB%fig|999413.4.peg.4902|HMPREF1094_04588|VBICloInn188203_4902|,789
etfB%fig|999414.3.peg.610|HMPREF9942_00612|VBIFusNuc186944_0610|,789
etfB%fig|999414.6.peg.1539|,789
gcdA%fig|1007096.3.peg.529|VBIOscRum226706_0529|,1770
gcdA%fig|1032505.3.peg.250|HMPREF1501_0490|VBIFusSp193057_0250|,1755
gcdA%fig|1033744.3.peg.1508|VBIPepSp206844_1508|,1770
gcdA%fig|1095747.3.peg.1953|HMPREF1049_1671|VBIFusNec223292_1953|,1758
gcdA%fig|1095770.3.peg.1835|VBIPepTim205139_1835|,1770
gcdA%fig|1105031.3.peg.2861|HMPREF1141_3255|VBICloSp217542_2861|,1776
gcdA%fig|1111120.3.peg.66|HMPREF1246_0503|VBIAciSp219857_0066|,1761
gcdA%fig|1118057.3.peg.1550|VBIPepSp220509_1550|,1770
gcdA%fig|1118059.3.peg.1072|VBIKalMas221433_1072|,1758
gcdA%fig|1118062.3.peg.1513|VBIPepObe219995_1513|,1779
gcdA%fig|1120921.3.peg.1627|VBIAciInt253053_1627|,1761
gcdA%fig|1121296.3.peg.1201|,1782
gcdA%fig|1121334.3.peg.158|VBICloSpo274762_0158|,1776
gcdA%fig|1122949.3.peg.992|VBIPepLac254407_0992|,1764
gcdA%fig|1125700.3.peg.1539|HMPREF9195_01433|VBITreMed241683_1539|,1758
gcdA%fig|1125702.3.peg.747|HMPREF1222_00712|VBITreVin241100_0747|,1875
gcdA%fig|1161424.3.peg.1363|HMPREF1127_1650|VBIFusNec232218_1363|,1758
gcdA%fig|1196653.3.peg.720|A447_03720|VBIFusNuc247698_0720|,1755
gcdA%fig|1203555.3.peg.1764|HMPREF1479_01783|VBIAciSp241909_1764|,1761
gcdA%fig|1204474.3.peg.325|HMPREF1538_00355|VBIFusNuc243022_0325|,1755
gcdA%fig|1204475.3.peg.743|HMPREF1539_00798|VBIFusNuc244022_0743|,1755
gcdA%fig|1204476.3.peg.856|HMPREF1540_00899|VBIFusNuc248081_0856|,1755
gcdA%fig|1216362.3.peg.484|B437_02406|VBIFusNuc256764_0484|,1755
gcdA%fig|1226633.3.peg.551|FNF_02676|,1758
gcdA%fig|1226633.4.peg.1306|C095_06510|,1767
gcdA%fig|1232445.3.peg.1770|VBICloBac312818_1770|,1767
gcdA%fig|1235835.3.peg.3556|C814_03381|VBIAnaSp262162_3556|,1761
gcdA%fig|1278306.3.peg.1269|VBIFusRus269499_1269|,1758
gcdA%fig|1297579.6.peg.430|H848_02250|VBIFusNuc285170_0430|,1755
gcdA%fig|1306407.3.peg.2300|VBITrePha292289_2300|,1758
gcdA%fig|1307427.4.peg.327|VBIFusNuc287167_0327|,1755
gcdA%fig|1307427.5.peg.1835|RN99_09345|,1755
gcdA%fig|1307428.3.peg.2018|VBIFusNuc283600_2018|,1755
gcdA%fig|1307428.4.peg.875|RO05_04475|,1755
gcdA%fig|1307429.4.peg.397|VBIFusNuc283730_0397|,1755
gcdA%fig|1307441.4.peg.235|VBIFusNuc287418_0235|,1755
gcdA%fig|1307442.4.peg.428|VBIFusNuc282120_0428|,1755
gcdA%fig|1307442.5.peg.2212|RN87_11195|,1755
gcdA%fig|1307443.4.peg.1996|VBIFusNuc279912_1996|,1755
gcdA%fig|1307443.5.peg.46|RN92_00215|,1755
gcdA%fig|1307444.4.peg.335|VBIFusNuc279431_0335|,1755
gcdA%fig|1307444.5.peg.63|RN97_00295|,1755
gcdA%fig|1316586.3.peg.378|HMPREF1766_00404|VBIFusNuc290523_0378|,1755
gcdA%fig|1316587.3.peg.594|HMPREF1767_00599|VBIFusNuc293978_0594|,1755
gcdA%fig|1316588.3.peg.651|HMPREF1768_00701|VBIFusNuc297444_0651|,1755
gcdA%fig|134605.3.peg.709|HMPREF3206_00706|,1758
gcdA%fig|1354300.3.peg.1313|VBIPepSp317756_1313|,1761
gcdA%fig|1357398.3.peg.1622|HMPREF2085_01639|VBIFusNuc317197_1622|,1755
gcdA%fig|1378168.3.peg.2104|N510_02023|VBIFirBac318436_2104|,1764
gcdA%fig|1401070.3.peg.68|HMPREF2134_00335|,1764
gcdA%fig|1408287.3.peg.1208|VBIFusNuc310587_1208|,1755
gcdA%fig|1408439.3.peg.1270|,1761
gcdA%fig|1410656.3.peg.872|,1758
gcdA%fig|1414721.3.peg.1823|VBICloSp324404_1823|,1776
gcdA%fig|1441732.4.peg.614|FUSO3_03270|,1758
gcdA%fig|1441734.4.peg.576|FUSO5_03070|,1758
gcdA%fig|1441735.4.peg.265|FUSO6_01360|,1758
gcdA%fig|1441736.4.peg.579|FUSO7_03090|,1758
gcdA%fig|1441737.4.peg.518|FUSO8_02725|,1758
gcdA%fig|1477000.3.peg.1707|HMPREF1864_01734|,1770
gcdA%fig|1499683.3.peg.2524|,1791
gcdA%fig|1499683.4.peg.2547|,1791
gcdA%fig|1512.3.peg.1063|ERS852479_00963|,1767
gcdA%fig|1512.4.peg.3526|,1281
gcdA%fig|1519439.3.peg.874|,1770
gcdA%fig|1539298.3.peg.1929|,1875
gcdA%fig|162.3.peg.1061|TPHV1_170010|,1758
gcdA%fig|1650661.3.peg.1954|,1764
gcdA%fig|1673723.3.peg.977|,1761
gcdA%fig|1686287.3.peg.1317|,1758
gcdA%fig|1720298.3.peg.511|,1770
gcdA%fig|190304.8.peg.785|FN0204|VBIFusNuc122357_0785|,1755
gcdA%fig|209882.4.peg.1221|FNV1347|VBIFusNuc72376_1221|,1755
gcdA%fig|245014.3.peg.984|CK3_23950|VBIButBac106850_0984|,1770
gcdA%fig|393480.8.peg.2204|FNP_0224|VBIFusNuc113593_2204|,1755
gcdA%fig|411472.5.peg.732|CLOSYM_00786|VBICloSym92396_0732|,1767
